PID,Brand,Name,Category,Subcategory,Price,min_stock,current_stock
FTWR1048,Xtep,Socks,Footwear,Kids,5425,10,20
FTWR1049,Airness,sports-shoes,Footwear,Women,2047,10,14
FTWR1050,ASICS,Floaters,Footwear,Kids,4102,10,13
FTWR1051,Xtep,Formal-shoes,Footwear,Kids,5181,10,15
FTWR1052,ASICS,boots,Footwear,Women,6738,10,15
FTWR1053,Airness,boots,Footwear,Women,6873,10,19
FTWR1054,Chaco,Formal-shoes,Footwear,Men,4428,10,11
FTWR1055,Crocs,Socks,Footwear,Men,4050,10,16
FTWR1056,Insolia,Formal-shoes,Footwear,Kids,2351,10,14
FTWR1057,Circa,Floaters,Footwear,Kids,5110,10,17
FTWR1058,Churchs,boots,Footwear,Men,3443,10,14
FTWR1059,Circa,Flip-Flops,Footwear,Kids,1639,10,17
FTWR1060,Invicta,casual-shoes,Footwear,Men,6152,10,17
FTWR1061,Airness,Flip-Flops,Footwear,Men,1520,10,18
FTWR1062,Insolia,boots,Footwear,Men,4777,10,13
FTWR1063,Churchs,sports-shoes,Footwear,Women,2962,10,14
FTWR1064,Circa,casual-shoes,Footwear,Women,3071,10,13
FTWR1065,Airness,Socks,Footwear,Kids,2924,10,17
FTWR1066,Churchs,boots,Footwear,Women,6046,10,12
FTWR1067,Adidas,Floaters,Footwear,Kids,2312,10,19
FTWR1068,Skechers,boots,Footwear,Men,4288,10,11
FTWR1069,Ariat,sports-shoes,Footwear,Kids,5199,10,18
FTWR1070,Ariat,sports-shoes,Footwear,Men,1021,10,14
FTWR1071,ASICS,sports-shoes,Footwear,Men,2655,10,19
FTWR1072,ASICS,Floaters,Footwear,Men,1258,10,17
FTWR1073,Churchs,Formal-shoes,Footwear,Kids,2425,10,16
FTWR1074,Skechers,sports-shoes,Footwear,Women,4891,10,13
FTWR1075,ChenOne,Flip-Flops,Footwear,Women,6611,10,17
FTWR1076,Chaco,casual-shoes,Footwear,Men,5055,10,11
FTWR1077,ASICS,casual-shoes,Footwear,Men,6090,10,17
FTWR1078,ASICS,casual-shoes,Footwear,Kids,2716,10,12
FTWR1079,Skechers,Flip-Flops,Footwear,Men,2764,10,13
FTWR1080,Circa,sports-shoes,Footwear,Women,5874,10,17
FTWR1081,Churchs,Flip-Flops,Footwear,Kids,2939,10,20
FTWR1082,Insolia,Flip-Flops,Footwear,Kids,1018,10,12
FTWR1083,Skechers,sports-shoes,Footwear,Kids,6830,10,16
FTWR1084,Invicta,Formal-shoes,Footwear,Women,1637,10,19
FTWR1085,Churchs,casual-shoes,Footwear,Men,5663,10,13
FTWR1086,Xtep,Formal-shoes,Footwear,Women,5170,10,15
FTWR1087,Churchs,Sandals,Footwear,Men,6493,10,18
FTWR1088,Adidas,Formal-shoes,Footwear,Women,6378,10,13
FTWR1089,Circa,Formal-shoes,Footwear,Kids,6976,10,14
FTWR1090,Insolia,Sandals,Footwear,Women,2037,10,11
FTWR1091,ASICS,Flip-Flops,Footwear,Women,4935,10,16
FTWR1092,Xtep,Floaters,Footwear,Kids,1618,10,11
FTWR1093,Atletica,Floaters,Footwear,Men,2520,10,16
FTWR1094,Insolia,Formal-shoes,Footwear,Women,6478,10,15
FTWR1095,Churchs,Sandals,Footwear,Women,5067,10,17
FTWR1096,Xtep,Flip-Flops,Footwear,Kids,4109,10,17
FTWR1097,ASICS,boots,Footwear,Kids,3120,10,19
FTWR1098,Circa,sports-shoes,Footwear,Kids,6543,10,18
FTWR1099,Invicta,Socks,Footwear,Kids,6338,10,16
FTWR1100,Crocs,boots,Footwear,Men,6690,10,15
FTWR1101,Adidas,Sandals,Footwear,Men,4195,10,12
FTWR1102,Chaco,Socks,Footwear,Women,1027,10,17
FTWR1103,Insolia,sports-shoes,Footwear,Men,6968,10,19
FTWR1104,Skechers,sports-shoes,Footwear,Kids,4185,10,11
FTWR1105,Atletica,sports-shoes,Footwear,Men,4229,10,13
FTWR1106,Insolia,casual-shoes,Footwear,Kids,5647,10,15
FTWR1107,Atletica,boots,Footwear,Men,3176,10,11
FTWR1108,Insolia,Socks,Footwear,Men,3445,10,20
FTWR1109,Crocs,casual-shoes,Footwear,Kids,5604,10,19
FTWR1110,Xtep,Socks,Footwear,Kids,3441,10,18
FTWR1111,Chaco,Sandals,Footwear,Men,4763,10,15
FTWR1112,Insolia,Socks,Footwear,Kids,4897,10,18
FTWR1113,Atletica,sports-shoes,Footwear,Men,3164,10,14
FTWR1114,Xtep,sports-shoes,Footwear,Women,1324,10,12
FTWR1115,Ariat,Sandals,Footwear,Kids,3426,10,19
FTWR1116,Adidas,casual-shoes,Footwear,Women,3043,10,13
FTWR1117,Insolia,Socks,Footwear,Men,4450,10,12
FTWR1118,ChenOne,casual-shoes,Footwear,Kids,6141,10,19
FTWR1119,Airness,Formal-shoes,Footwear,Men,2881,10,14
FTWR1120,Crocs,Floaters,Footwear,Men,2652,10,15
FTWR1121,Chaco,boots,Footwear,Women,1125,10,15
FTWR1122,Churchs,sports-shoes,Footwear,Men,3992,10,16
FTWR1123,Invicta,Floaters,Footwear,Women,1080,10,12
FTWR1124,Atletica,Sandals,Footwear,Men,1042,10,19
FTWR1125,Ariat,Socks,Footwear,Women,1452,10,17
FTWR1126,Ariat,boots,Footwear,Kids,4983,10,13
FTWR1127,Xtep,Socks,Footwear,Men,6824,10,14
FTWR1128,Circa,Floaters,Footwear,Women,6479,10,14
FTWR1129,Ariat,boots,Footwear,Women,4122,10,17
FTWR1130,Churchs,Floaters,Footwear,Men,5819,10,11
FTWR1131,Skechers,Floaters,Footwear,Kids,6509,10,15
FTWR1132,Adidas,Formal-shoes,Footwear,Women,3952,10,16
FTWR1133,Skechers,Floaters,Footwear,Men,2772,10,11
FTWR1134,Crocs,Socks,Footwear,Men,4386,10,20
FTWR1135,Chaco,Socks,Footwear,Kids,5352,10,14
FTWR1136,Invicta,Socks,Footwear,Men,4344,10,19
FTWR1137,Ariat,Formal-shoes,Footwear,Kids,1139,10,19
FTWR1138,ASICS,Floaters,Footwear,Kids,6911,10,17
FTWR1139,Xtep,Formal-shoes,Footwear,Men,4442,10,19
FTWR1140,Invicta,Sandals,Footwear,Kids,5986,10,14
FTWR1141,Insolia,casual-shoes,Footwear,Men,3770,10,13
FTWR1142,Chaco,boots,Footwear,Women,6181,10,13
FTWR1143,Airness,boots,Footwear,Kids,6554,10,20
FTWR1144,Xtep,Flip-Flops,Footwear,Kids,5899,10,11
FTWR1145,Churchs,casual-shoes,Footwear,Women,5382,10,20
FTWR1146,Atletica,Formal-shoes,Footwear,Kids,1424,10,19
FTWR1147,ChenOne,Formal-shoes,Footwear,Women,3187,10,12
FTWR1148,Churchs,Socks,Footwear,Kids,3194,10,20
FTWR1149,Crocs,Socks,Footwear,Kids,4141,10,13
FTWR1150,Churchs,Flip-Flops,Footwear,Men,3533,10,16
FTWR1151,Churchs,boots,Footwear,Kids,6101,10,12
FTWR1152,Atletica,Socks,Footwear,Kids,4482,10,18
FTWR1153,ChenOne,Floaters,Footwear,Kids,4230,10,15
FTWR1154,Xtep,sports-shoes,Footwear,Women,5675,10,12
FTWR1155,Chaco,Socks,Footwear,Kids,6480,10,14
FTWR1156,ASICS,Formal-shoes,Footwear,Kids,6440,10,13
FTWR1157,Crocs,Formal-shoes,Footwear,Women,5439,10,16
FTWR1158,Crocs,Sandals,Footwear,Women,4835,10,20
FTWR1159,Crocs,Sandals,Footwear,Women,5004,10,16
FTWR1160,ChenOne,Socks,Footwear,Men,2252,10,16
FTWR1161,ASICS,Sandals,Footwear,Men,4290,10,14
FTWR1162,Adidas,Flip-Flops,Footwear,Kids,6229,10,14
FTWR1163,Insolia,Floaters,Footwear,Kids,5365,10,14
FTWR1164,ASICS,sports-shoes,Footwear,Women,1793,10,12
FTWR1165,Insolia,Socks,Footwear,Kids,1642,10,16
FTWR1166,Chaco,Floaters,Footwear,Men,2683,10,16
FTWR1167,Airness,sports-shoes,Footwear,Women,5820,10,20
FTWR1168,Insolia,Flip-Flops,Footwear,Kids,5741,10,18
FTWR1169,Circa,Sandals,Footwear,Kids,2937,10,15
FTWR1170,Churchs,Floaters,Footwear,Men,4493,10,15
FTWR1171,Churchs,Formal-shoes,Footwear,Men,6649,10,12
FTWR1172,ASICS,sports-shoes,Footwear,Men,6863,10,12
FTWR1173,Ariat,Flip-Flops,Footwear,Kids,5584,10,18
FTWR1174,Skechers,Formal-shoes,Footwear,Women,6713,10,18
FTWR1175,Circa,Flip-Flops,Footwear,Kids,5139,10,17
FTWR1176,ASICS,Sandals,Footwear,Women,1232,10,14
FTWR1177,Adidas,Formal-shoes,Footwear,Men,5710,10,12
FTWR1178,Adidas,Floaters,Footwear,Kids,5898,10,15
FTWR1179,Ariat,Socks,Footwear,Kids,2816,10,16
FTWR1180,Circa,Sandals,Footwear,Kids,3093,10,12
FTWR1181,Churchs,Sandals,Footwear,Men,6199,10,15
FTWR1182,Churchs,Formal-shoes,Footwear,Men,5833,10,15
FTWR1183,Skechers,Floaters,Footwear,Kids,5327,10,19
FTWR1184,Atletica,Formal-shoes,Footwear,Kids,3242,10,18
FTWR1185,Atletica,boots,Footwear,Men,5311,10,14
FTWR1186,Ariat,Socks,Footwear,Women,6713,10,15
FTWR1187,Ariat,Sandals,Footwear,Women,6934,10,15
FTWR1188,Adidas,casual-shoes,Footwear,Men,6686,10,11
FTWR1189,Crocs,Formal-shoes,Footwear,Men,3740,10,17
FTWR1190,ASICS,casual-shoes,Footwear,Men,6995,10,20
FTWR1191,Insolia,Sandals,Footwear,Men,5657,10,12
FTWR1192,Xtep,Socks,Footwear,Men,2425,10,15
FTWR1193,Adidas,Sandals,Footwear,Kids,4999,10,17
FTWR1194,Crocs,Socks,Footwear,Kids,2861,10,14
FTWR1195,ChenOne,casual-shoes,Footwear,Men,4735,10,12
FTWR1196,ASICS,Socks,Footwear,Kids,6452,10,14
FTWR1197,ChenOne,Socks,Footwear,Men,6656,10,15
FTWR1198,Insolia,boots,Footwear,Kids,4322,10,15
FTWR1199,Circa,casual-shoes,Footwear,Women,1935,10,16
FTWR1200,Crocs,Flip-Flops,Footwear,Women,4391,10,11
FTWR1201,Atletica,Flip-Flops,Footwear,Men,4573,10,19
FTWR1202,Invicta,Formal-shoes,Footwear,Men,4800,10,11
FTWR1203,ASICS,Formal-shoes,Footwear,Men,1224,10,11
FTWR1204,Insolia,Socks,Footwear,Kids,3097,10,15
FTWR1205,ChenOne,casual-shoes,Footwear,Women,6670,10,13
FTWR1206,Churchs,casual-shoes,Footwear,Kids,2192,10,12
FTWR1207,Invicta,Formal-shoes,Footwear,Women,4890,10,14
FTWR1208,Chaco,boots,Footwear,Kids,1184,10,20
FTWR1209,Churchs,boots,Footwear,Women,5767,10,12
FTWR1210,Crocs,Flip-Flops,Footwear,Men,5432,10,18
FTWR1211,Circa,Socks,Footwear,Men,6251,10,18
FTWR1212,Skechers,Flip-Flops,Footwear,Kids,6102,10,20
FTWR1213,Atletica,Formal-shoes,Footwear,Kids,3863,10,15
FTWR1214,Ariat,Flip-Flops,Footwear,Men,2844,10,12
FTWR1215,ASICS,casual-shoes,Footwear,Men,1380,10,15
FTWR1216,Circa,sports-shoes,Footwear,Women,6220,10,19
FTWR1217,Circa,casual-shoes,Footwear,Women,1119,10,16
FTWR1218,Xtep,sports-shoes,Footwear,Kids,5608,10,12
FTWR1219,Xtep,Sandals,Footwear,Men,6116,10,13
FTWR1220,Adidas,Flip-Flops,Footwear,Kids,4521,10,17
FTWR1221,Skechers,Floaters,Footwear,Women,5865,10,18
FTWR1222,Crocs,Floaters,Footwear,Women,2640,10,14
FTWR1223,Atletica,Floaters,Footwear,Men,4888,10,18
FTWR1224,ChenOne,Sandals,Footwear,Kids,3450,10,19
FTWR1225,Skechers,Sandals,Footwear,Kids,6903,10,11
FTWR1226,Invicta,Sandals,Footwear,Men,1251,10,19
FTWR1227,ChenOne,casual-shoes,Footwear,Women,5654,10,18
FTWR1228,Ariat,Socks,Footwear,Kids,5887,10,18
FTWR1229,Crocs,casual-shoes,Footwear,Men,1794,10,18
FTWR1230,Airness,sports-shoes,Footwear,Men,2707,10,18
FTWR1231,Insolia,casual-shoes,Footwear,Kids,2544,10,18
FTWR1232,ChenOne,Socks,Footwear,Women,6296,10,16
FTWR1233,Circa,boots,Footwear,Kids,1907,10,18
FTWR1234,ASICS,Flip-Flops,Footwear,Men,6776,10,20
FTWR1235,ASICS,casual-shoes,Footwear,Women,4501,10,20
FTWR1236,Adidas,Socks,Footwear,Men,3804,10,15
FTWR1237,Insolia,Flip-Flops,Footwear,Men,1054,10,15
FTWR1238,Chaco,Socks,Footwear,Women,5345,10,20
FTWR1239,Circa,Floaters,Footwear,Men,3523,10,18
FTWR1240,ChenOne,sports-shoes,Footwear,Women,3594,10,18
FTWR1241,Ariat,Floaters,Footwear,Men,1767,10,19
FTWR1242,Churchs,Floaters,Footwear,Men,4600,10,15
FTWR1243,Churchs,casual-shoes,Footwear,Kids,2412,10,11
FTWR1244,Crocs,sports-shoes,Footwear,Kids,3027,10,12
FTWR1245,Crocs,Socks,Footwear,Kids,4750,10,12
FTWR1246,ASICS,Sandals,Footwear,Women,3007,10,13
FTWR1247,Ariat,Sandals,Footwear,Men,5125,10,11
FTWR1248,Chaco,Flip-Flops,Footwear,Women,4326,10,11
FTWR1249,Circa,boots,Footwear,Women,6294,10,20
FTWR1250,Chaco,Flip-Flops,Footwear,Men,4575,10,11
FTWR1251,Invicta,sports-shoes,Footwear,Women,3870,10,12
FTWR1252,Chaco,sports-shoes,Footwear,Kids,6217,10,19
FTWR1253,Atletica,boots,Footwear,Women,6939,10,20
FTWR1254,Circa,casual-shoes,Footwear,Men,6685,10,18
FTWR1255,Adidas,Sandals,Footwear,Kids,1337,10,18
FTWR1256,Ariat,sports-shoes,Footwear,Men,1070,10,17
FTWR1257,Atletica,Floaters,Footwear,Women,5318,10,13
FTWR1258,Insolia,Flip-Flops,Footwear,Women,2022,10,19
FTWR1259,Skechers,Formal-shoes,Footwear,Women,2367,10,18
FTWR1260,Airness,boots,Footwear,Kids,5779,10,13
FTWR1261,Crocs,Socks,Footwear,Men,1371,10,14
FTWR1262,Churchs,Flip-Flops,Footwear,Kids,3733,10,18
FTWR1263,Airness,Socks,Footwear,Men,6251,10,12
FTWR1264,ASICS,sports-shoes,Footwear,Kids,5282,10,18
FTWR1265,Churchs,Socks,Footwear,Kids,5718,10,17
FTWR1266,ChenOne,casual-shoes,Footwear,Men,2969,10,18
FTWR1267,Skechers,Floaters,Footwear,Women,6799,10,19
FTWR1268,Atletica,Floaters,Footwear,Women,4451,10,18
FTWR1269,Skechers,Floaters,Footwear,Kids,2067,10,18
FTWR1270,Xtep,Floaters,Footwear,Kids,6273,10,13
FTWR1271,ChenOne,Flip-Flops,Footwear,Men,3382,10,14
FTWR1272,Xtep,casual-shoes,Footwear,Men,5957,10,12
FTWR1273,Circa,Sandals,Footwear,Kids,3085,10,14
FTWR1274,ChenOne,Sandals,Footwear,Kids,2419,10,19
FTWR1275,Skechers,Sandals,Footwear,Women,6850,10,11
FTWR1276,Crocs,Socks,Footwear,Kids,4526,10,14
FTWR1277,Airness,casual-shoes,Footwear,Kids,5864,10,17
FTWR1278,Ariat,casual-shoes,Footwear,Men,6581,10,20
FTWR1279,Invicta,Floaters,Footwear,Kids,2944,10,12
FTWR1280,Chaco,Sandals,Footwear,Men,4388,10,17
FTWR1281,Circa,sports-shoes,Footwear,Men,3006,10,18
FTWR1282,Crocs,Floaters,Footwear,Women,4832,10,14
FTWR1283,Chaco,sports-shoes,Footwear,Men,2358,10,16
FTWR1284,ChenOne,Floaters,Footwear,Kids,4063,10,12
FTWR1285,Circa,Formal-shoes,Footwear,Women,5704,10,16
FTWR1286,Adidas,Floaters,Footwear,Women,4907,10,12
FTWR1287,Circa,Sandals,Footwear,Men,4637,10,20
FTWR1288,Chaco,boots,Footwear,Men,4089,10,17
FTWR1289,Insolia,boots,Footwear,Women,2213,10,18
FTWR1290,Circa,casual-shoes,Footwear,Men,5349,10,15
FTWR1291,Invicta,casual-shoes,Footwear,Women,4171,10,19
FTWR1292,Chaco,Flip-Flops,Footwear,Men,1493,10,11
FTWR1293,Xtep,Formal-shoes,Footwear,Women,2093,10,17
FTWR1294,Churchs,casual-shoes,Footwear,Women,4844,10,11
FTWR1295,ChenOne,Socks,Footwear,Kids,5353,10,12
FTWR1296,Chaco,casual-shoes,Footwear,Men,4181,10,13
FTWR1297,Atletica,boots,Footwear,Men,3393,10,11
FTWR1298,Circa,boots,Footwear,Women,2145,10,12
FTWR1299,Circa,Flip-Flops,Footwear,Kids,4423,10,14
FTWR1300,Xtep,boots,Footwear,Kids,1544,10,11
FTWR1301,Invicta,Floaters,Footwear,Kids,2141,10,19
FTWR1302,Atletica,Flip-Flops,Footwear,Kids,5657,10,20
FTWR1303,ChenOne,casual-shoes,Footwear,Kids,2127,10,12
FTWR1304,ASICS,casual-shoes,Footwear,Men,2825,10,12
FTWR1305,Xtep,casual-shoes,Footwear,Women,1233,10,14
FTWR1306,Invicta,casual-shoes,Footwear,Women,6627,10,16
FTWR1307,Invicta,Floaters,Footwear,Men,2609,10,12
FTWR1308,Atletica,boots,Footwear,Kids,2431,10,12
FTWR1309,Ariat,sports-shoes,Footwear,Kids,3755,10,16
FTWR1310,Churchs,Floaters,Footwear,Women,6856,10,19
FTWR1311,Circa,Socks,Footwear,Men,3619,10,18
FTWR1312,Chaco,boots,Footwear,Women,1050,10,20
FTWR1313,Insolia,boots,Footwear,Men,2640,10,17
FTWR1314,Adidas,boots,Footwear,Men,2806,10,12
FTWR1315,Crocs,Floaters,Footwear,Women,5027,10,11
FTWR1316,Airness,boots,Footwear,Women,1003,10,19
FTWR1317,Skechers,sports-shoes,Footwear,Women,6630,10,17
FTWR1318,ChenOne,Flip-Flops,Footwear,Women,5361,10,20
FTWR1319,Invicta,sports-shoes,Footwear,Women,5944,10,18
FTWR1320,Skechers,Floaters,Footwear,Kids,4404,10,16
FTWR1321,Skechers,Sandals,Footwear,Kids,2755,10,16
FTWR1322,ChenOne,sports-shoes,Footwear,Women,4555,10,11
FTWR1323,ASICS,Formal-shoes,Footwear,Men,5843,10,20
FTWR1324,Circa,Sandals,Footwear,Women,2867,10,12
FTWR1325,Insolia,Floaters,Footwear,Kids,3873,10,12
FTWR1326,Invicta,boots,Footwear,Kids,5525,10,20
FTWR1327,Invicta,sports-shoes,Footwear,Men,4404,10,18
FTWR1328,Xtep,sports-shoes,Footwear,Men,2613,10,14
FTWR1329,Churchs,Floaters,Footwear,Men,3392,10,14
FTWR1330,Airness,Floaters,Footwear,Kids,3858,10,20
FTWR1331,ChenOne,Floaters,Footwear,Kids,4049,10,11
FTWR1332,Circa,Flip-Flops,Footwear,Women,4892,10,16
FTWR1333,Crocs,casual-shoes,Footwear,Women,1823,10,12
FTWR1334,Airness,Floaters,Footwear,Kids,2888,10,20
FTWR1335,Xtep,Formal-shoes,Footwear,Kids,6041,10,18
FTWR1336,Insolia,Socks,Footwear,Men,6147,10,17
FTWR1337,Xtep,Formal-shoes,Footwear,Men,1445,10,13
FTWR1338,Chaco,sports-shoes,Footwear,Men,3398,10,12
FTWR1339,Adidas,boots,Footwear,Women,4909,10,14
FTWR1340,Churchs,Flip-Flops,Footwear,Men,1644,10,16
FTWR1341,Churchs,boots,Footwear,Men,5411,10,13
FTWR1342,Invicta,boots,Footwear,Kids,3490,10,11
FTWR1343,ChenOne,Sandals,Footwear,Kids,2794,10,18
FTWR1344,Atletica,Socks,Footwear,Women,4767,10,19
FTWR1345,ASICS,sports-shoes,Footwear,Men,2052,10,16
FTWR1346,Chaco,Sandals,Footwear,Men,6546,10,13
FTWR1347,Crocs,boots,Footwear,Men,2546,10,16
FTWR1348,Churchs,Formal-shoes,Footwear,Men,1507,10,15
FTWR1349,Insolia,sports-shoes,Footwear,Men,3815,10,18
FTWR1350,Crocs,Formal-shoes,Footwear,Women,4376,10,18
FTWR1351,Crocs,sports-shoes,Footwear,Women,6995,10,12
FTWR1352,ChenOne,Socks,Footwear,Men,2462,10,20
FTWR1353,ASICS,sports-shoes,Footwear,Women,4498,10,15
FTWR1354,ASICS,casual-shoes,Footwear,Men,3412,10,18
FTWR1355,Adidas,Flip-Flops,Footwear,Women,1693,10,15
FTWR1356,Xtep,boots,Footwear,Kids,1273,10,13
FTWR1357,Crocs,Formal-shoes,Footwear,Women,5032,10,14
FTWR1358,Adidas,Socks,Footwear,Women,4637,10,17
FTWR1359,Circa,boots,Footwear,Men,2723,10,13
FTWR1360,ChenOne,Floaters,Footwear,Kids,4594,10,14
FTWR1361,Churchs,Sandals,Footwear,Men,1927,10,20
FTWR1362,Ariat,casual-shoes,Footwear,Kids,2121,10,18
FTWR1363,Churchs,sports-shoes,Footwear,Men,3073,10,18
FTWR1364,Atletica,Socks,Footwear,Kids,1932,10,18
FTWR1365,Churchs,casual-shoes,Footwear,Women,4410,10,11
FTWR1366,Airness,sports-shoes,Footwear,Women,3811,10,16
FTWR1367,ChenOne,Formal-shoes,Footwear,Women,1518,10,18
FTWR1368,Atletica,Sandals,Footwear,Kids,1541,10,18
FTWR1369,Invicta,Socks,Footwear,Kids,5555,10,17
FTWR1370,Xtep,Flip-Flops,Footwear,Women,3870,10,14
FTWR1371,Xtep,Formal-shoes,Footwear,Men,4894,10,14
FTWR1372,Atletica,sports-shoes,Footwear,Women,2390,10,12
FTWR1373,Chaco,sports-shoes,Footwear,Men,3344,10,20
FTWR1374,Insolia,casual-shoes,Footwear,Men,6468,10,12
FTWR1375,ChenOne,casual-shoes,Footwear,Men,1150,10,16
FTWR1376,Insolia,Floaters,Footwear,Women,2607,10,19
FTWR1377,Ariat,Floaters,Footwear,Men,1920,10,17
FTWR1378,Atletica,Formal-shoes,Footwear,Men,5848,10,12
FTWR1379,ChenOne,casual-shoes,Footwear,Women,5234,10,18
FTWR1380,Skechers,Socks,Footwear,Women,1311,10,19
FTWR1381,Insolia,boots,Footwear,Kids,2352,10,13
FTWR1382,Ariat,Formal-shoes,Footwear,Men,2832,10,17
FTWR1383,ChenOne,Sandals,Footwear,Women,3177,10,13
FTWR1384,Airness,boots,Footwear,Kids,2502,10,13
FTWR1385,Crocs,casual-shoes,Footwear,Men,6774,10,16
FTWR1386,Churchs,Socks,Footwear,Men,2742,10,14
FTWR1387,Invicta,casual-shoes,Footwear,Women,3974,10,18
FTWR1388,ChenOne,Socks,Footwear,Women,5877,10,11
FTWR1389,ASICS,Socks,Footwear,Men,4226,10,11
FTWR1390,Atletica,Socks,Footwear,Women,3299,10,11
FTWR1391,Chaco,sports-shoes,Footwear,Women,1070,10,17
FTWR1392,Airness,boots,Footwear,Men,5737,10,12
FTWR1393,Atletica,Floaters,Footwear,Kids,4183,10,17
FTWR1394,Circa,Floaters,Footwear,Women,3045,10,14
FTWR1395,Chaco,Socks,Footwear,Women,6953,10,18
FTWR1396,Adidas,Flip-Flops,Footwear,Kids,1235,10,13
FTWR1397,ASICS,Floaters,Footwear,Kids,2168,10,16
FTWR1398,Chaco,Sandals,Footwear,Men,1647,10,14
FTWR1399,ASICS,sports-shoes,Footwear,Kids,2282,10,19
FTWR1400,Xtep,Socks,Footwear,Kids,5302,10,15
FTWR1401,ASICS,Formal-shoes,Footwear,Men,1710,10,17
FTWR1402,Xtep,Flip-Flops,Footwear,Men,2584,10,17
FTWR1403,Insolia,sports-shoes,Footwear,Kids,2348,10,16
FTWR1404,Circa,boots,Footwear,Men,4234,10,17
FTWR1405,Invicta,Sandals,Footwear,Women,2946,10,16
FTWR1406,Circa,Flip-Flops,Footwear,Kids,1987,10,19
FTWR1407,Invicta,Formal-shoes,Footwear,Women,3756,10,18
FTWR1408,Xtep,Formal-shoes,Footwear,Women,6097,10,18
FTWR1409,Churchs,Sandals,Footwear,Kids,4981,10,18
FTWR1410,Xtep,Socks,Footwear,Kids,6378,10,18
FTWR1411,Adidas,Formal-shoes,Footwear,Kids,4650,10,12
FTWR1412,Skechers,Sandals,Footwear,Kids,6816,10,16
FTWR1413,Churchs,Flip-Flops,Footwear,Men,3744,10,19
FTWR1414,ChenOne,boots,Footwear,Kids,2117,10,12
FTWR1415,Skechers,Formal-shoes,Footwear,Women,6068,10,17
FTWR1416,Ariat,Formal-shoes,Footwear,Kids,3220,10,18
FTWR1417,Crocs,casual-shoes,Footwear,Men,3924,10,20
FTWR1418,ASICS,Floaters,Footwear,Men,6534,10,11
FTWR1419,Ariat,Flip-Flops,Footwear,Women,5874,10,16
FTWR1420,Circa,casual-shoes,Footwear,Kids,1681,10,16
FTWR1421,Churchs,Sandals,Footwear,Women,1525,10,14
FTWR1422,Insolia,Formal-shoes,Footwear,Women,1685,10,19
FTWR1423,Circa,Formal-shoes,Footwear,Kids,4801,10,17
FTWR1424,Xtep,casual-shoes,Footwear,Kids,2174,10,11
FTWR1425,Invicta,sports-shoes,Footwear,Kids,6175,10,17
FTWR1426,Churchs,boots,Footwear,Women,2935,10,17
FTWR1427,Xtep,Formal-shoes,Footwear,Men,3949,10,12
FTWR1428,Airness,Socks,Footwear,Men,3540,10,11
FTWR1429,Churchs,Formal-shoes,Footwear,Kids,3159,10,20
FTWR1430,Ariat,Socks,Footwear,Kids,2602,10,12
FTWR1431,Skechers,Socks,Footwear,Men,3387,10,14
FTWR1432,Airness,Sandals,Footwear,Women,5078,10,13
FTWR1433,ChenOne,Flip-Flops,Footwear,Kids,4170,10,11
FTWR1434,Churchs,sports-shoes,Footwear,Women,5732,10,14
FTWR1435,Ariat,Sandals,Footwear,Women,2851,10,12
FTWR1436,ChenOne,Socks,Footwear,Women,6137,10,20
FTWR1437,Xtep,Formal-shoes,Footwear,Kids,4046,10,15
FTWR1438,Airness,Floaters,Footwear,Kids,2498,10,12
FTWR1439,Xtep,Floaters,Footwear,Men,3412,10,11
FTWR1440,Chaco,Flip-Flops,Footwear,Kids,2682,10,19
FTWR1441,Invicta,Flip-Flops,Footwear,Women,3630,10,11
FTWR1442,Airness,Flip-Flops,Footwear,Women,4687,10,17
FTWR1443,Chaco,sports-shoes,Footwear,Men,3105,10,15
FTWR1444,Adidas,boots,Footwear,Women,5938,10,17
FTWR1445,Adidas,Floaters,Footwear,Men,5880,10,12
FTWR1446,Xtep,Sandals,Footwear,Women,5433,10,11
FTWR1447,Skechers,casual-shoes,Footwear,Men,6061,10,18
FTWR1448,Adidas,Floaters,Footwear,Kids,4930,10,12
FTWR1449,Adidas,sports-shoes,Footwear,Men,5781,10,15
FTWR1450,Adidas,Sandals,Footwear,Kids,1820,10,14
FTWR1451,Insolia,boots,Footwear,Women,3434,10,14
FTWR1452,Ariat,casual-shoes,Footwear,Men,3037,10,20
FTWR1453,ChenOne,Formal-shoes,Footwear,Kids,6639,10,11
FTWR1454,Chaco,Floaters,Footwear,Kids,2322,10,13
FTWR1455,Adidas,boots,Footwear,Men,2818,10,17
FTWR1456,Airness,casual-shoes,Footwear,Women,2354,10,17
FTWR1457,Atletica,boots,Footwear,Men,3844,10,11
FTWR1458,Xtep,Formal-shoes,Footwear,Men,1814,10,19
FTWR1459,ASICS,boots,Footwear,Kids,1082,10,20
FTWR1460,Skechers,Sandals,Footwear,Kids,6526,10,13
FTWR1461,Circa,sports-shoes,Footwear,Men,3066,10,14
FTWR1462,Ariat,Floaters,Footwear,Kids,4352,10,11
FTWR1463,ASICS,Formal-shoes,Footwear,Kids,4450,10,14
FTWR1464,Circa,casual-shoes,Footwear,Men,6318,10,14
FTWR1465,Skechers,Floaters,Footwear,Men,4270,10,14
FTWR1466,Invicta,Socks,Footwear,Kids,5947,10,17
FTWR1467,Atletica,sports-shoes,Footwear,Men,2059,10,20
FTWR1468,Crocs,Sandals,Footwear,Women,6079,10,20
