PID,Brand,Name,Category,Subcategory,Price,min_stock,current_stock
CLTH1592,Diadora,Trousers,Clothes,Women,6771,10,27
CLTH1593,Levis,Shorts,Clothes,Women,4265,10,34
CLTH1594,UCB,Sweatshirts,Clothes,Men,8914,10,23
CLTH1595,Dimplex,Jeans,Clothes,Women,6988,10,34
CLTH1596,Roadster,Jackets,Clothes,Kids,5665,10,25
CLTH1597,Clarks,Shorts,Clothes,Men,3077,10,26
CLTH1598,Clarks,Trousers,Clothes,Women,3844,10,34
CLTH1599,Diesel,Shirts,Clothes,Men,3737,10,20
CLTH1600,Citizen,Sweatshirts,Clothes,Women,3180,10,33
CLTH1601,Basics,Shorts,Clothes,Men,8293,10,39
CLTH1602,Chloe,Shirts,Clothes,Kids,2838,10,29
CLTH1603,Diesel,Trousers,Clothes,Kids,7878,10,27
CLTH1604,Dibor,Formal-Pants,Clothes,Women,7046,10,15
CLTH1605,Diadora,Shirts,Clothes,Women,2099,10,20
CLTH1606,crocodile,Jeans,Clothes,Men,1142,10,25
CLTH1607,Citizen,Jackets,Clothes,Women,5228,10,17
CLTH1608,Dibor,Shorts,Clothes,Kids,3003,10,24
CLTH1609,Roadster,Sweaters,Clothes,Kids,4423,10,32
CLTH1610,Disney,Track-Pants,Clothes,Men,6655,10,28
CLTH1611,Roadster,Sweatshirts,Clothes,Women,4103,10,35
CLTH1612,crocodile,Sweatshirts,Clothes,Men,7234,10,35
CLTH1613,Clarks,Shirts,Clothes,Women,6938,10,39
CLTH1614,Roadster,Sweaters,Clothes,Men,4032,10,16
CLTH1615,Disney,Track-Pants,Clothes,Women,2436,10,35
CLTH1616,Closet,Sweatshirts,Clothes,Men,6708,10,40
CLTH1617,Coach,Jeans,Clothes,Men,4146,10,24
CLTH1618,Wrogn,Track-Pants,Clothes,Kids,3243,10,28
CLTH1619,Dinotrux,Jeans,Clothes,Men,2785,10,30
CLTH1620,Levis,Sweaters,Clothes,Women,8747,10,20
CLTH1621,Disney,Sweaters,Clothes,Women,2046,10,25
CLTH1622,Chloe,Jackets,Clothes,Women,8798,10,28
CLTH1623,Closet,Track-Pants,Clothes,Women,7784,10,17
CLTH1624,Closet,Shirts,Clothes,Women,7682,10,15
CLTH1625,Closet,Track-Pants,Clothes,Women,7865,10,39
CLTH1626,Levis,Sweatshirts,Clothes,Men,4825,10,35
CLTH1627,Dimplex,Trousers,Clothes,Women,3171,10,19
CLTH1628,Dinotrux,Jeans,Clothes,Kids,8483,10,29
CLTH1629,Diadora,Jeans,Clothes,Women,4417,10,15
CLTH1630,Coach,Track-Pants,Clothes,Women,1813,10,37
CLTH1631,U.s.polo,Shorts,Clothes,Women,5161,10,27
CLTH1632,Zara,Trousers,Clothes,Women,2315,10,15
CLTH1633,Coach,T-shirts,Clothes,Women,3537,10,32
CLTH1634,Citizen,Formal-Pants,Clothes,Women,6395,10,37
CLTH1635,Zara,Jackets,Clothes,Kids,3241,10,21
CLTH1636,Levis,Jackets,Clothes,Women,1762,10,34
CLTH1637,Dibor,Sweatshirts,Clothes,Men,8943,10,20
CLTH1638,Circulon,Trousers,Clothes,Women,8514,10,37
CLTH1639,Levis,Sweatshirts,Clothes,Women,1445,10,19
CLTH1640,Cluse,Trousers,Clothes,Kids,7154,10,22
CLTH1641,Coach,Sweaters,Clothes,Women,5951,10,37
CLTH1642,Dinotrux,Jackets,Clothes,Kids,8254,10,21
CLTH1643,Levis,Sweaters,Clothes,Kids,7926,10,26
CLTH1644,Dibor,T-shirts,Clothes,Kids,7086,10,33
CLTH1645,Diesel,Shorts,Clothes,Men,2874,10,23
CLTH1646,Basics,Sweatshirts,Clothes,Women,7469,10,21
CLTH1647,U.s.polo,Sweaters,Clothes,Kids,4845,10,35
CLTH1648,Cluse,Shorts,Clothes,Kids,8063,10,21
CLTH1649,Citizen,Formal-Pants,Clothes,Kids,2214,10,21
CLTH1650,U.s.polo,Jackets,Clothes,Kids,5041,10,29
CLTH1651,Roadster,Trousers,Clothes,Kids,3525,10,24
CLTH1652,Diadora,Sweaters,Clothes,Women,3368,10,24
CLTH1653,Levis,Formal-Pants,Clothes,Women,5802,10,36
CLTH1654,Basics,Formal-Pants,Clothes,Men,4489,10,30
CLTH1655,Closet,Sweatshirts,Clothes,Kids,4014,10,38
CLTH1656,Zara,Trousers,Clothes,Women,7195,10,23
CLTH1657,Disney,Sweatshirts,Clothes,Kids,4637,10,39
CLTH1658,Diadora,Sweatshirts,Clothes,Kids,6015,10,23
CLTH1659,Circulon,Shirts,Clothes,Women,3923,10,25
CLTH1660,U.s.polo,Jackets,Clothes,Men,3016,10,19
CLTH1661,Dinotrux,Sweatshirts,Clothes,Kids,3493,10,20
CLTH1662,Wrogn,Shorts,Clothes,Women,7886,10,15
CLTH1663,Dimplex,Shirts,Clothes,Men,8319,10,33
CLTH1664,Chloe,Trousers,Clothes,Women,8067,10,28
CLTH1665,Levis,Shirts,Clothes,Kids,1462,10,37
CLTH1666,Chloe,Formal-Pants,Clothes,Men,7986,10,39
CLTH1667,Dibor,Trousers,Clothes,Women,2085,10,17
CLTH1668,Cluse,Formal-Pants,Clothes,Kids,6572,10,30
CLTH1669,Circulon,Sweatshirts,Clothes,Men,1406,10,33
CLTH1670,Christy,T-shirts,Clothes,Kids,2042,10,32
CLTH1671,Clarks,Sweaters,Clothes,Women,3268,10,39
CLTH1672,Disney,T-shirts,Clothes,Men,2630,10,22
CLTH1673,Clarks,Formal-Pants,Clothes,Men,7554,10,35
CLTH1674,Roadster,T-shirts,Clothes,Kids,8699,10,25
CLTH1675,Wrogn,Sweatshirts,Clothes,Men,7796,10,28
CLTH1676,UCB,Jackets,Clothes,Men,3960,10,26
CLTH1677,Diadora,Track-Pants,Clothes,Women,8581,10,34
CLTH1678,Dinotrux,Track-Pants,Clothes,Men,1808,10,40
CLTH1679,Diesel,Sweaters,Clothes,Men,8340,10,39
CLTH1680,Disney,Shirts,Clothes,Women,6156,10,38
CLTH1681,UCB,Shirts,Clothes,Women,8130,10,26
CLTH1682,Circulon,Shorts,Clothes,Kids,5509,10,15
CLTH1683,Zara,Shirts,Clothes,Kids,6323,10,38
CLTH1684,Wrogn,T-shirts,Clothes,Women,8170,10,34
CLTH1685,crocodile,Sweaters,Clothes,Kids,7357,10,31
CLTH1686,UCB,Jackets,Clothes,Kids,2192,10,39
CLTH1687,Diesel,Track-Pants,Clothes,Men,8628,10,29
CLTH1688,Clarks,Shirts,Clothes,Men,6038,10,31
CLTH1689,Wrogn,Jeans,Clothes,Women,7897,10,21
CLTH1690,Christy,Sweatshirts,Clothes,Men,7094,10,24
CLTH1691,Arrow,Jackets,Clothes,Men,7171,10,37
CLTH1692,Chloe,T-shirts,Clothes,Kids,5216,10,30
CLTH1693,crocodile,T-shirts,Clothes,Women,6630,10,16
CLTH1694,Cluse,Trousers,Clothes,Kids,7349,10,37
CLTH1695,Diesel,T-shirts,Clothes,Men,4227,10,39
CLTH1696,Diadora,T-shirts,Clothes,Men,2488,10,40
CLTH1697,Citizen,Jackets,Clothes,Men,8315,10,27
CLTH1698,Cluse,Sweaters,Clothes,Men,6580,10,36
CLTH1699,Disney,Jeans,Clothes,Women,5097,10,19
CLTH1700,Coach,Track-Pants,Clothes,Women,8401,10,29
CLTH1701,Roadster,Trousers,Clothes,Men,8677,10,31
CLTH1702,Dibor,Track-Pants,Clothes,Men,3394,10,15
CLTH1703,Citizen,T-shirts,Clothes,Kids,6370,10,28
CLTH1704,Basics,Sweaters,Clothes,Kids,3937,10,21
CLTH1705,Disney,Jeans,Clothes,Men,6976,10,19
CLTH1706,Clarks,Trousers,Clothes,Men,5906,10,25
CLTH1707,Coach,Jeans,Clothes,Men,6005,10,15
CLTH1708,Zara,Formal-Pants,Clothes,Kids,8453,10,37
CLTH1709,Citizen,Formal-Pants,Clothes,Women,6178,10,21
CLTH1710,Basics,Track-Pants,Clothes,Men,6079,10,35
CLTH1711,Dibor,T-shirts,Clothes,Women,6740,10,38
CLTH1712,U.s.polo,Sweaters,Clothes,Kids,1735,10,16
CLTH1713,Gucci,Sweaters,Clothes,Kids,8973,10,37
CLTH1714,U.s.polo,Shorts,Clothes,Women,5880,10,19
CLTH1715,Diesel,Trousers,Clothes,Men,4071,10,37
CLTH1716,crocodile,T-shirts,Clothes,Men,3714,10,18
CLTH1717,Diesel,Trousers,Clothes,Kids,8885,10,28
CLTH1718,Dinotrux,Trousers,Clothes,Kids,5225,10,28
CLTH1719,Dinotrux,Sweatshirts,Clothes,Men,1152,10,23
CLTH1720,Wrogn,Sweatshirts,Clothes,Men,6414,10,18
CLTH1721,UCB,Trousers,Clothes,Women,5345,10,23
CLTH1722,Levis,Shirts,Clothes,Women,7544,10,35
CLTH1723,Dimplex,Track-Pants,Clothes,Kids,7336,10,15
CLTH1724,UCB,T-shirts,Clothes,Women,1733,10,38
CLTH1725,Arrow,Shorts,Clothes,Men,5635,10,38
CLTH1726,U.s.polo,Jackets,Clothes,Men,4863,10,29
CLTH1727,Disney,Jeans,Clothes,Kids,6400,10,40
CLTH1728,U.s.polo,T-shirts,Clothes,Women,1491,10,29
CLTH1729,Dinotrux,Track-Pants,Clothes,Kids,4250,10,16
CLTH1730,Christy,Formal-Pants,Clothes,Kids,8119,10,32
CLTH1731,U.s.polo,Jackets,Clothes,Kids,4439,10,21
CLTH1732,Disney,Sweatshirts,Clothes,Kids,3544,10,33
CLTH1733,Circulon,Sweaters,Clothes,Kids,5043,10,37
CLTH1734,Gucci,Track-Pants,Clothes,Women,4274,10,28
CLTH1735,Roadster,Shirts,Clothes,Women,4632,10,38
CLTH1736,Chloe,Shirts,Clothes,Kids,5668,10,16
CLTH1737,Christy,Sweatshirts,Clothes,Kids,5189,10,17
CLTH1738,Dinotrux,Sweaters,Clothes,Women,7027,10,19
CLTH1739,Dibor,Track-Pants,Clothes,Men,5936,10,31
CLTH1740,Dimplex,Formal-Pants,Clothes,Women,2984,10,22
CLTH1741,Gucci,Jackets,Clothes,Men,8234,10,20
CLTH1742,Zara,T-shirts,Clothes,Women,4282,10,30
CLTH1743,Roadster,Jeans,Clothes,Women,5989,10,16
CLTH1744,Wrogn,T-shirts,Clothes,Kids,8937,10,27
CLTH1745,Clarks,Trousers,Clothes,Women,4500,10,28
CLTH1746,Cluse,Track-Pants,Clothes,Kids,6986,10,28
CLTH1747,Roadster,Shorts,Clothes,Men,3098,10,26
CLTH1748,Dinotrux,Trousers,Clothes,Kids,5614,10,39
CLTH1749,Disney,Sweaters,Clothes,Men,6825,10,37
CLTH1750,Diesel,T-shirts,Clothes,Kids,5702,10,19
CLTH1751,Gucci,Shorts,Clothes,Kids,7275,10,17
CLTH1752,Diesel,T-shirts,Clothes,Women,6593,10,25
CLTH1753,Diesel,Jackets,Clothes,Kids,6293,10,17
CLTH1754,Wrogn,Trousers,Clothes,Men,2383,10,22
CLTH1755,Circulon,Sweaters,Clothes,Women,2200,10,39
CLTH1756,Dibor,Formal-Pants,Clothes,Men,1370,10,15
CLTH1757,Levis,Jackets,Clothes,Men,2592,10,37
CLTH1758,Diesel,Sweaters,Clothes,Kids,1556,10,34
CLTH1759,Circulon,Sweaters,Clothes,Kids,1984,10,20
CLTH1760,Diadora,Jackets,Clothes,Kids,2617,10,16
CLTH1761,Circulon,Sweaters,Clothes,Men,2050,10,31
CLTH1762,Clarks,Shorts,Clothes,Women,4655,10,23
CLTH1763,Basics,Jeans,Clothes,Women,1486,10,18
CLTH1764,Christy,T-shirts,Clothes,Men,2716,10,31
CLTH1765,Roadster,Jackets,Clothes,Kids,1828,10,27
CLTH1766,Diesel,Shorts,Clothes,Women,4465,10,34
CLTH1767,Citizen,Shirts,Clothes,Kids,2195,10,27
CLTH1768,Arrow,Shirts,Clothes,Kids,5539,10,27
CLTH1769,Disney,Shorts,Clothes,Kids,2196,10,18
CLTH1770,Dinotrux,Shorts,Clothes,Kids,3188,10,30
CLTH1771,Closet,Shirts,Clothes,Kids,6222,10,20
CLTH1772,Clarks,T-shirts,Clothes,Women,1388,10,24
CLTH1773,Citizen,Sweaters,Clothes,Men,6116,10,35
CLTH1774,Cluse,Jackets,Clothes,Men,6366,10,35
CLTH1775,U.s.polo,Track-Pants,Clothes,Men,5120,10,40
CLTH1776,UCB,Jeans,Clothes,Women,7487,10,23
CLTH1777,Basics,Formal-Pants,Clothes,Kids,7051,10,18
CLTH1778,U.s.polo,Jeans,Clothes,Men,6685,10,22
CLTH1779,Coach,Track-Pants,Clothes,Kids,8788,10,27
CLTH1780,Circulon,Shirts,Clothes,Men,8161,10,26
CLTH1781,Zara,Jeans,Clothes,Men,8371,10,32
CLTH1782,Chloe,Jackets,Clothes,Kids,5787,10,16
CLTH1783,Arrow,Sweaters,Clothes,Men,6012,10,25
CLTH1784,Disney,Track-Pants,Clothes,Women,2869,10,35
CLTH1785,Roadster,Jackets,Clothes,Women,3659,10,35
CLTH1786,Closet,Sweaters,Clothes,Men,7499,10,23
CLTH1787,Dinotrux,Jackets,Clothes,Women,3209,10,29
CLTH1788,Gucci,Sweaters,Clothes,Women,7961,10,32
CLTH1789,Coach,Sweaters,Clothes,Kids,3532,10,19
CLTH1790,Christy,Track-Pants,Clothes,Kids,2520,10,38
CLTH1791,Dimplex,Sweatshirts,Clothes,Kids,4945,10,39
CLTH1792,Circulon,Sweatshirts,Clothes,Men,2867,10,22
CLTH1793,Zara,Shirts,Clothes,Women,3948,10,23
CLTH1794,Levis,Sweaters,Clothes,Men,1216,10,18
CLTH1795,Dimplex,Trousers,Clothes,Kids,5831,10,17
CLTH1796,Chloe,T-shirts,Clothes,Men,5493,10,38
CLTH1797,Dibor,Jeans,Clothes,Women,4845,10,23
CLTH1798,Wrogn,Jackets,Clothes,Men,2271,10,36
CLTH1799,Levis,T-shirts,Clothes,Men,2487,10,34
CLTH1800,Arrow,Trousers,Clothes,Kids,4267,10,34
CLTH1801,UCB,Sweatshirts,Clothes,Women,8008,10,39
CLTH1802,Diadora,Trousers,Clothes,Kids,4555,10,34
CLTH1803,Citizen,Sweatshirts,Clothes,Kids,1051,10,18
CLTH1804,Coach,T-shirts,Clothes,Men,4107,10,34
CLTH1805,Arrow,Shirts,Clothes,Men,8348,10,15
CLTH1806,Closet,Shirts,Clothes,Kids,6151,10,25
CLTH1807,Levis,Formal-Pants,Clothes,Women,3919,10,40
CLTH1808,Dimplex,Sweaters,Clothes,Men,5048,10,22
CLTH1809,Christy,Formal-Pants,Clothes,Women,6228,10,37
CLTH1810,Disney,Jeans,Clothes,Men,7510,10,20
CLTH1811,Closet,Sweatshirts,Clothes,Men,2843,10,21
CLTH1812,UCB,Sweaters,Clothes,Women,6467,10,17
CLTH1813,Chloe,Sweaters,Clothes,Men,6295,10,26
CLTH1814,Cluse,T-shirts,Clothes,Women,7691,10,37
CLTH1815,Coach,Formal-Pants,Clothes,Women,8118,10,36
CLTH1816,Christy,Sweaters,Clothes,Women,8488,10,21
CLTH1817,Gucci,Jeans,Clothes,Kids,5448,10,25
CLTH1818,UCB,Jeans,Clothes,Women,2265,10,25
CLTH1819,Diadora,Sweatshirts,Clothes,Women,5204,10,28
CLTH1820,Dibor,Trousers,Clothes,Kids,5748,10,27
CLTH1821,Zara,T-shirts,Clothes,Men,3457,10,30
CLTH1822,Christy,Sweaters,Clothes,Men,3455,10,15
CLTH1823,Chloe,Sweatshirts,Clothes,Kids,1165,10,30
CLTH1824,Levis,Shorts,Clothes,Men,1966,10,28
CLTH1825,Closet,T-shirts,Clothes,Kids,7735,10,21
CLTH1826,Wrogn,Formal-Pants,Clothes,Men,5375,10,31
CLTH1827,Christy,Sweatshirts,Clothes,Men,7947,10,40
CLTH1828,U.s.polo,Jeans,Clothes,Men,5509,10,38
CLTH1829,Citizen,Shorts,Clothes,Men,2498,10,34
CLTH1830,Closet,T-shirts,Clothes,Men,5921,10,35
CLTH1831,Zara,Trousers,Clothes,Kids,3816,10,18
CLTH1832,Coach,Track-Pants,Clothes,Kids,5682,10,37
CLTH1833,Roadster,Formal-Pants,Clothes,Kids,8593,10,27
CLTH1834,Roadster,Jeans,Clothes,Women,4657,10,19
CLTH1835,Closet,Sweaters,Clothes,Men,5004,10,25
CLTH1836,Diesel,Sweatshirts,Clothes,Women,2848,10,33
CLTH1837,Citizen,Sweatshirts,Clothes,Kids,3038,10,20
CLTH1838,Dimplex,Jackets,Clothes,Women,1419,10,17
CLTH1839,Gucci,Jackets,Clothes,Men,1028,10,23
CLTH1840,Cluse,Jeans,Clothes,Men,6759,10,33
CLTH1841,Diesel,Formal-Pants,Clothes,Women,6332,10,17
CLTH1842,Zara,T-shirts,Clothes,Kids,8574,10,28
CLTH1843,Wrogn,Formal-Pants,Clothes,Women,4269,10,22
CLTH1844,Clarks,Trousers,Clothes,Kids,8925,10,24
CLTH1845,Disney,Sweaters,Clothes,Kids,5737,10,15
CLTH1846,Citizen,Jeans,Clothes,Men,8616,10,38
CLTH1847,U.s.polo,Jackets,Clothes,Men,1744,10,19
CLTH1848,Levis,Trousers,Clothes,Kids,1078,10,29
CLTH1849,Chloe,T-shirts,Clothes,Women,6629,10,25
CLTH1850,Diadora,Shorts,Clothes,Women,3502,10,28
CLTH1851,Gucci,Trousers,Clothes,Kids,8251,10,40
CLTH1852,Dibor,Track-Pants,Clothes,Men,8176,10,36
CLTH1853,Coach,Sweaters,Clothes,Men,6353,10,29
CLTH1854,Basics,Sweatshirts,Clothes,Men,7567,10,34
CLTH1855,Circulon,Trousers,Clothes,Men,6196,10,15
CLTH1856,Basics,Sweatshirts,Clothes,Men,2032,10,21
CLTH1857,Clarks,Shorts,Clothes,Women,6609,10,35
CLTH1858,Diesel,Track-Pants,Clothes,Women,5334,10,33
CLTH1859,Diadora,Jeans,Clothes,Kids,2511,10,37
CLTH1860,Gucci,Trousers,Clothes,Women,1948,10,30
CLTH1861,Dinotrux,Track-Pants,Clothes,Men,5077,10,20
CLTH1862,Gucci,Jeans,Clothes,Kids,7646,10,38
CLTH1863,Closet,Formal-Pants,Clothes,Men,8710,10,39
CLTH1864,Gucci,Sweatshirts,Clothes,Men,8630,10,37
CLTH1865,Citizen,Shorts,Clothes,Men,3264,10,32
CLTH1866,Diesel,Jackets,Clothes,Kids,7110,10,31
CLTH1867,Dinotrux,Formal-Pants,Clothes,Men,6960,10,34
CLTH1868,Diadora,Formal-Pants,Clothes,Men,6597,10,29
CLTH1869,Dinotrux,T-shirts,Clothes,Men,8197,10,24
CLTH1870,Clarks,T-shirts,Clothes,Women,7029,10,15
CLTH1871,Closet,Shirts,Clothes,Men,7831,10,40
CLTH1872,Gucci,Shirts,Clothes,Women,4133,10,40
CLTH1873,Diadora,Sweatshirts,Clothes,Women,3776,10,36
CLTH1874,Chloe,Shirts,Clothes,Men,2897,10,38
CLTH1875,Basics,Jeans,Clothes,Men,5382,10,37
CLTH1876,Dibor,Track-Pants,Clothes,Women,3867,10,32
CLTH1877,Chloe,T-shirts,Clothes,Women,5197,10,20
CLTH1878,Roadster,Formal-Pants,Clothes,Kids,5478,10,24
CLTH1879,Disney,Formal-Pants,Clothes,Kids,3269,10,36
CLTH1880,U.s.polo,Track-Pants,Clothes,Women,3681,10,27
CLTH1881,Closet,Track-Pants,Clothes,Women,5328,10,25
CLTH1882,Citizen,Formal-Pants,Clothes,Women,7588,10,36
CLTH1883,Cluse,Sweatshirts,Clothes,Men,8911,10,35
CLTH1884,Cluse,Sweatshirts,Clothes,Men,4385,10,20
CLTH1885,Dinotrux,Trousers,Clothes,Men,1264,10,21
CLTH1886,Chloe,Sweatshirts,Clothes,Men,6331,10,16
CLTH1887,UCB,Shorts,Clothes,Men,5031,10,28
CLTH1888,crocodile,Track-Pants,Clothes,Men,8535,10,34
CLTH1889,Wrogn,Shorts,Clothes,Men,1841,10,16
CLTH1890,Chloe,Sweaters,Clothes,Men,3404,10,35
CLTH1891,Dimplex,Formal-Pants,Clothes,Men,1281,10,17
CLTH1892,UCB,Formal-Pants,Clothes,Kids,6106,10,26
CLTH1893,Christy,Shirts,Clothes,Kids,8040,10,20
CLTH1894,Dinotrux,Sweatshirts,Clothes,Kids,2825,10,40
CLTH1895,Zara,Sweaters,Clothes,Kids,8198,10,17
CLTH1896,Diesel,Shirts,Clothes,Kids,6111,10,16
CLTH1897,UCB,Formal-Pants,Clothes,Men,6212,10,23
CLTH1898,Wrogn,T-shirts,Clothes,Kids,8347,10,24
CLTH1899,Zara,Trousers,Clothes,Men,6134,10,29
CLTH1900,Christy,Formal-Pants,Clothes,Women,7230,10,40
CLTH1901,Gucci,Trousers,Clothes,Women,8320,10,20
CLTH1902,U.s.polo,T-shirts,Clothes,Women,6601,10,22
CLTH1903,Disney,Trousers,Clothes,Women,3570,10,24
CLTH1904,UCB,Trousers,Clothes,Women,8003,10,35
CLTH1905,Clarks,Shorts,Clothes,Women,7181,10,17
CLTH1906,Diadora,Shirts,Clothes,Kids,1398,10,40
CLTH1907,Levis,Formal-Pants,Clothes,Women,4116,10,15
CLTH1908,Chloe,Sweaters,Clothes,Kids,5299,10,32
CLTH1909,Arrow,Jeans,Clothes,Men,5957,10,29
CLTH1910,Chloe,Sweatshirts,Clothes,Men,8230,10,36
CLTH1911,Diadora,T-shirts,Clothes,Kids,8546,10,33
CLTH1912,Citizen,Shirts,Clothes,Kids,2252,10,15
CLTH1913,Arrow,Sweaters,Clothes,Kids,7840,10,25
CLTH1914,Disney,Sweatshirts,Clothes,Women,5987,10,31
CLTH1915,Diadora,Sweatshirts,Clothes,Men,5378,10,15
CLTH1916,Citizen,Track-Pants,Clothes,Men,8134,10,18
CLTH1917,UCB,Shirts,Clothes,Women,7711,10,21
CLTH1918,U.s.polo,Sweaters,Clothes,Kids,1780,10,24
CLTH1919,Closet,Trousers,Clothes,Women,3626,10,29
CLTH1920,Circulon,Jeans,Clothes,Men,6237,10,36
CLTH1921,Dinotrux,Sweaters,Clothes,Women,6385,10,19
CLTH1922,Christy,T-shirts,Clothes,Women,4361,10,23
CLTH1923,Chloe,Formal-Pants,Clothes,Women,6553,10,18
CLTH1924,Coach,Track-Pants,Clothes,Kids,5737,10,24
CLTH1925,Closet,Sweaters,Clothes,Women,6739,10,17
CLTH1926,Circulon,Sweatshirts,Clothes,Kids,1109,10,40
CLTH1927,Citizen,Sweatshirts,Clothes,Women,8615,10,35
CLTH1928,Wrogn,T-shirts,Clothes,Kids,2550,10,16
CLTH1929,Diadora,Sweatshirts,Clothes,Women,5103,10,24
CLTH1930,Clarks,T-shirts,Clothes,Kids,2145,10,20
CLTH1931,Closet,T-shirts,Clothes,Women,6964,10,25
CLTH1932,Gucci,Formal-Pants,Clothes,Men,4209,10,34
CLTH1933,Clarks,Formal-Pants,Clothes,Men,8455,10,32
CLTH1934,Closet,Trousers,Clothes,Men,8912,10,36
CLTH1935,UCB,Sweaters,Clothes,Kids,5640,10,20
CLTH1936,Christy,Sweatshirts,Clothes,Men,3028,10,25
CLTH1937,Coach,Formal-Pants,Clothes,Men,3227,10,21
CLTH1938,Basics,Sweaters,Clothes,Women,5942,10,32
CLTH1939,Christy,Sweaters,Clothes,Women,2710,10,31
CLTH1940,Levis,Shirts,Clothes,Women,8162,10,28
CLTH1941,Arrow,Sweatshirts,Clothes,Kids,4833,10,24
CLTH1942,Dimplex,Jackets,Clothes,Women,8873,10,37
CLTH1943,Roadster,T-shirts,Clothes,Women,5869,10,27
CLTH1944,Citizen,Shorts,Clothes,Kids,6011,10,32
CLTH1945,Dimplex,T-shirts,Clothes,Women,1719,10,19
CLTH1946,Levis,Jackets,Clothes,Women,4417,10,23
CLTH1947,Arrow,Jackets,Clothes,Men,5696,10,24
CLTH1948,UCB,T-shirts,Clothes,Women,6312,10,32
CLTH1949,Coach,Sweatshirts,Clothes,Men,3795,10,31
CLTH1950,Dibor,Jackets,Clothes,Men,6353,10,24
CLTH1951,Diesel,Shirts,Clothes,Women,8577,10,27
CLTH1952,Circulon,Shorts,Clothes,Men,6389,10,34
CLTH1953,crocodile,Sweaters,Clothes,Kids,7477,10,40
CLTH1954,Dimplex,Trousers,Clothes,Kids,7459,10,28
CLTH1955,Christy,Sweaters,Clothes,Kids,3279,10,37
CLTH1956,Gucci,T-shirts,Clothes,Women,4168,10,34
CLTH1957,Arrow,Jackets,Clothes,Men,7399,10,25
CLTH1958,Closet,Trousers,Clothes,Kids,6523,10,28
CLTH1959,Citizen,Formal-Pants,Clothes,Women,8073,10,40
CLTH1960,Cluse,Trousers,Clothes,Kids,1123,10,34
CLTH1961,U.s.polo,Sweaters,Clothes,Women,3539,10,34
CLTH1962,Dibor,Sweaters,Clothes,Women,8063,10,35
CLTH1963,Circulon,Jackets,Clothes,Women,3424,10,29
CLTH1964,Roadster,Sweaters,Clothes,Women,1899,10,32
CLTH1965,Closet,Shirts,Clothes,Women,5295,10,40
CLTH1966,Dimplex,T-shirts,Clothes,Women,6831,10,30
CLTH1967,Clarks,Track-Pants,Clothes,Kids,6125,10,35
CLTH1968,Disney,Track-Pants,Clothes,Men,8241,10,29
CLTH1969,Dibor,Jeans,Clothes,Kids,2590,10,36
CLTH1970,Arrow,Shirts,Clothes,Men,3928,10,36
CLTH1971,Citizen,Jackets,Clothes,Men,8732,10,19
CLTH1972,Zara,Sweatshirts,Clothes,Women,8423,10,17
CLTH1973,UCB,Track-Pants,Clothes,Kids,6821,10,40
CLTH1974,Arrow,Jeans,Clothes,Women,6233,10,21
CLTH1975,Closet,Track-Pants,Clothes,Kids,5619,10,27
CLTH1976,Diadora,Shirts,Clothes,Kids,5919,10,15
CLTH1977,Gucci,Shorts,Clothes,Kids,1029,10,20
CLTH1978,crocodile,T-shirts,Clothes,Men,3240,10,23
CLTH1979,Chloe,Formal-Pants,Clothes,Men,6355,10,35
CLTH1980,Closet,Jeans,Clothes,Women,1745,10,32
CLTH1981,Dinotrux,Shirts,Clothes,Women,7390,10,23
CLTH1982,Clarks,Jeans,Clothes,Men,2496,10,25
CLTH1983,Levis,Sweatshirts,Clothes,Kids,8078,10,26
CLTH1984,Roadster,Shorts,Clothes,Men,2201,10,31
CLTH1985,Disney,Shirts,Clothes,Kids,2098,10,37
CLTH1986,U.s.polo,Sweaters,Clothes,Kids,7208,10,33
CLTH1987,Arrow,T-shirts,Clothes,Men,4663,10,32
CLTH1988,Closet,Shirts,Clothes,Women,7892,10,32
CLTH1989,Disney,Jeans,Clothes,Men,4219,10,19
CLTH1990,Arrow,Shirts,Clothes,Men,3170,10,34
CLTH1991,Citizen,Jeans,Clothes,Men,4311,10,39
CLTH1992,UCB,Shorts,Clothes,Women,1369,10,27
CLTH1993,Diesel,Formal-Pants,Clothes,Women,6271,10,18
CLTH1994,Closet,Track-Pants,Clothes,Men,8490,10,22
CLTH1995,Disney,Formal-Pants,Clothes,Men,8359,10,16
CLTH1996,Dinotrux,Jeans,Clothes,Men,5814,10,16
CLTH1997,Diesel,Shirts,Clothes,Kids,3940,10,28
CLTH1998,Basics,Track-Pants,Clothes,Men,6690,10,26
CLTH1999,Closet,Shorts,Clothes,Men,4671,10,31
CLTH2000,U.s.polo,Sweaters,Clothes,Kids,4647,10,36
CLTH2001,Zara,Formal-Pants,Clothes,Kids,4059,10,34
CLTH2002,U.s.polo,T-shirts,Clothes,Kids,3484,10,25
CLTH2003,U.s.polo,Sweatshirts,Clothes,Women,8617,10,27
CLTH2004,U.s.polo,Track-Pants,Clothes,Kids,3887,10,18
CLTH2005,Diadora,T-shirts,Clothes,Kids,5936,10,19
CLTH2006,Circulon,Track-Pants,Clothes,Women,7729,10,30
CLTH2007,Citizen,Track-Pants,Clothes,Men,8090,10,18
CLTH2008,Dinotrux,Jeans,Clothes,Women,8973,10,16
CLTH2009,Basics,Jeans,Clothes,Women,4725,10,22
CLTH2010,Roadster,Sweatshirts,Clothes,Kids,7989,10,30
